customerId|contractId|premiseId|dataStreamId|1603324800|4|0|0
customerId|contractId|premiseId|dataStreamId|1603411200|2|0|0
customerId|contractId|premiseId|dataStreamId|1603497600|2|0|0
customerId|contractId|premiseId|dataStreamId|1603584000|4|0|0
customerId|contractId|premiseId|dataStreamId|1603670400|2|0|0
customerId|contractId|premiseId|dataStreamId|1603756800|2|0|0
customerId|contractId|premiseId|dataStreamId|1603843200|22|0|0
customerId|contractId|premiseId|dataStreamId|1603929600|28|0|0
customerId|contractId|premiseId|dataStreamId|1604016000|40|0|0
customerId|contractId|premiseId|dataStreamId|1604102400|40|0|0
customerId|contractId|premiseId|dataStreamId|1604188800|4|0|0
customerId|contractId|premiseId|dataStreamId|1604275200|2|0|0
customerId|contractId|premiseId|dataStreamId|1604361600|26|0|0
customerId|contractId|premiseId|dataStreamId|1604448000|20|0|0
customerId|contractId|premiseId|dataStreamId|1604534400|2|0|0
customerId|contractId|premiseId|dataStreamId|1604620800|14|0|0
customerId|contractId|premiseId|dataStreamId|1604707200|8|0|0
customerId|contractId|premiseId|dataStreamId|1604793600|2|0|0
customerId|contractId|premiseId|dataStreamId|1604880000|2|0|0
customerId|contractId|premiseId|dataStreamId|1604966400|4|0|0
customerId|contractId|premiseId|dataStreamId|1605052800|2|0|0
customerId|contractId|premiseId|dataStreamId|1605139200|2|0|0
customerId|contractId|premiseId|dataStreamId|1605225600|12|0|0
customerId|contractId|premiseId|dataStreamId|1605312000|32|0|0
customerId|contractId|premiseId|dataStreamId|1605398400|42|0|0
customerId|contractId|premiseId|dataStreamId|1605484800|2|0|0
customerId|contractId|premiseId|dataStreamId|1605571200|40|0|0
customerId|contractId|premiseId|dataStreamId|1605657600|48|0|0
customerId|contractId|premiseId|dataStreamId|1605744000|52|0|0
customerId|contractId|premiseId|dataStreamId|1605830400|22|0|0
customerId|contractId|premiseId|dataStreamId|1605916800|20|0|0
customerId|contractId|premiseId|dataStreamId|1606003200|4|0|0
customerId|contractId|premiseId|dataStreamId|1606089600|2|0|0
customerId|contractId|premiseId|dataStreamId|1606176000|36|0|0
customerId|contractId|premiseId|dataStreamId|1606262400|36|0|0
customerId|contractId|premiseId|dataStreamId|1606348800|44|0|0
customerId|contractId|premiseId|dataStreamId|1606435200|36|0|0
customerId|contractId|premiseId|dataStreamId|1606521600|46|0|0
customerId|contractId|premiseId|dataStreamId|1606608000|2|0|0
customerId|contractId|premiseId|dataStreamId|1606694400|2|0|0
customerId|contractId|premiseId|dataStreamId|1606780800|46|0|0
customerId|contractId|premiseId|dataStreamId|1606867200|40|0|0
customerId|contractId|premiseId|dataStreamId|1606953600|38|0|0
customerId|contractId|premiseId|dataStreamId|1607040000|46|0|0
customerId|contractId|premiseId|dataStreamId|1607126400|32|0|0
customerId|contractId|premiseId|dataStreamId|1607212800|0|0|0
customerId|contractId|premiseId|dataStreamId|1607299200|2|0|0
customerId|contractId|premiseId|dataStreamId|1607385600|36|0|0
customerId|contractId|premiseId|dataStreamId|1607472000|30|0|0
customerId|contractId|premiseId|dataStreamId|1607558400|0|0|0
customerId|contractId|premiseId|dataStreamId|1607644800|0|0|0
customerId|contractId|premiseId|dataStreamId|1607731200|0|0|0
customerId|contractId|premiseId|dataStreamId|1607817600|2|0|0
customerId|contractId|premiseId|dataStreamId|1607904000|0|0|0
customerId|contractId|premiseId|dataStreamId|1607990400|0|0|0
customerId|contractId|premiseId|dataStreamId|1608076800|30|0|0
customerId|contractId|premiseId|dataStreamId|1608163200|14|0|0
customerId|contractId|premiseId|dataStreamId|1608249600|18|0|0
customerId|contractId|premiseId|dataStreamId|1608336000|28|0|0
customerId|contractId|premiseId|dataStreamId|1608422400|4|0|0
customerId|contractId|premiseId|dataStreamId|1608508800|2|0|0
customerId|contractId|premiseId|dataStreamId|1608595200|2|0|0
customerId|contractId|premiseId|dataStreamId|1608681600|2|0|0
customerId|contractId|premiseId|dataStreamId|1608768000|2|0|0
customerId|contractId|premiseId|dataStreamId|1608854400|2|0|0
customerId|contractId|premiseId|dataStreamId|1608940800|2|0|0
customerId|contractId|premiseId|dataStreamId|1609027200|2|0|0
customerId|contractId|premiseId|dataStreamId|1609113600|2|0|0
customerId|contractId|premiseId|dataStreamId|1609200000|2|0|0
customerId|contractId|premiseId|dataStreamId|1609286400|2|0|0
customerId|contractId|premiseId|dataStreamId|1609372800|6|0|0
customerId|contractId|premiseId|dataStreamId|1609459200|6|0|0
customerId|contractId|premiseId|dataStreamId|1609545600|2|0|0
customerId|contractId|premiseId|dataStreamId|1609632000|2|0|0
customerId|contractId|premiseId|dataStreamId|1609718400|2|0|0
customerId|contractId|premiseId|dataStreamId|1609804800|2|0|0
customerId|contractId|premiseId|dataStreamId|1609891200|334|0|0
customerId|contractId|premiseId|dataStreamId|1609977600|342|0|0
customerId|contractId|premiseId|dataStreamId|1610064000|332|0|0
customerId|contractId|premiseId|dataStreamId|1610150400|342|0|0
customerId|contractId|premiseId|dataStreamId|1610236800|370|0|0
customerId|contractId|premiseId|dataStreamId|1610323200|402|0|0
customerId|contractId|premiseId|dataStreamId|1610409600|400|0|0
customerId|contractId|premiseId|dataStreamId|1610496000|340|0|0
customerId|contractId|premiseId|dataStreamId|1610582400|278|0|0
customerId|contractId|premiseId|dataStreamId|1610668800|186|0|0
customerId|contractId|premiseId|dataStreamId|1610755200|244|0|0
customerId|contractId|premiseId|dataStreamId|1610841600|242|0|0
customerId|contractId|premiseId|dataStreamId|1610928000|246|0|0
customerId|contractId|premiseId|dataStreamId|1611014400|218|0|0
customerId|contractId|premiseId|dataStreamId|1611100800|214|0|0
customerId|contractId|premiseId|dataStreamId|1611187200|234|0|0
customerId|contractId|premiseId|dataStreamId|1611273600|158|0|0
customerId|contractId|premiseId|dataStreamId|1611360000|226|0|0
customerId|contractId|premiseId|dataStreamId|1611446400|290|0|0
customerId|contractId|premiseId|dataStreamId|1611532800|216|0|0
customerId|contractId|premiseId|dataStreamId|1611619200|212|0|0
customerId|contractId|premiseId|dataStreamId|1611705600|220|0|0
customerId|contractId|premiseId|dataStreamId|1611792000|282|0|0
customerId|contractId|premiseId|dataStreamId|1611878400|354|0|0
customerId|contractId|premiseId|dataStreamId|1611964800|322|0|0
customerId|contractId|premiseId|dataStreamId|1612051200|244|0|0
customerId|contractId|premiseId|dataStreamId|1612137600|226|0|0
customerId|contractId|premiseId|dataStreamId|1612224000|276|0|0
customerId|contractId|premiseId|dataStreamId|1612310400|264|0|0
customerId|contractId|premiseId|dataStreamId|1612396800|250|0|0
customerId|contractId|premiseId|dataStreamId|1612483200|240|0|0
customerId|contractId|premiseId|dataStreamId|1612569600|266|0|0
customerId|contractId|premiseId|dataStreamId|1612656000|322|0|0
customerId|contractId|premiseId|dataStreamId|1612742400|472|0|0
customerId|contractId|premiseId|dataStreamId|1612828800|430|0|0
customerId|contractId|premiseId|dataStreamId|1612915200|448|0|0
customerId|contractId|premiseId|dataStreamId|1613001600|460|0|0
customerId|contractId|premiseId|dataStreamId|1613088000|454|0|0
customerId|contractId|premiseId|dataStreamId|1613174400|474|0|0
customerId|contractId|premiseId|dataStreamId|1613260800|514|0|0
customerId|contractId|premiseId|dataStreamId|1613347200|512|0|0
customerId|contractId|premiseId|dataStreamId|1613433600|518|0|0
customerId|contractId|premiseId|dataStreamId|1613520000|518|0|0
customerId|contractId|premiseId|dataStreamId|1613606400|510|0|0
customerId|contractId|premiseId|dataStreamId|1613692800|444|0|0
customerId|contractId|premiseId|dataStreamId|1613779200|430|0|0
customerId|contractId|premiseId|dataStreamId|1613865600|366|0|0
customerId|contractId|premiseId|dataStreamId|1613952000|374|0|0
customerId|contractId|premiseId|dataStreamId|1614038400|278|0|0
customerId|contractId|premiseId|dataStreamId|1614124800|116|0|0
customerId|contractId|premiseId|dataStreamId|1614211200|92|0|0
customerId|contractId|premiseId|dataStreamId|1614297600|132|0|0
customerId|contractId|premiseId|dataStreamId|1614384000|150|0|0
customerId|contractId|premiseId|dataStreamId|1614470400|96|0|0
customerId|contractId|premiseId|dataStreamId|1614556800|54|0|0
customerId|contractId|premiseId|dataStreamId|1614643200|146|0|0
customerId|contractId|premiseId|dataStreamId|1614729600|144|0|0
customerId|contractId|premiseId|dataStreamId|1614816000|84|0|0
customerId|contractId|premiseId|dataStreamId|1614902400|50|0|0
customerId|contractId|premiseId|dataStreamId|1614988800|120|0|0
customerId|contractId|premiseId|dataStreamId|1615075200|100|0|0
customerId|contractId|premiseId|dataStreamId|1615161600|62|0|0
customerId|contractId|premiseId|dataStreamId|1615248000|38|0|0
customerId|contractId|premiseId|dataStreamId|1615334400|8|0|0
customerId|contractId|premiseId|dataStreamId|1615420800|0|0|0
customerId|contractId|premiseId|dataStreamId|1615507200|2|0|0
customerId|contractId|premiseId|dataStreamId|1615593600|10|0|0
customerId|contractId|premiseId|dataStreamId|1615680000|38|0|0
customerId|contractId|premiseId|dataStreamId|1615766400|64|0|0
customerId|contractId|premiseId|dataStreamId|1615852800|80|0|0
customerId|contractId|premiseId|dataStreamId|1615939200|86|0|0
customerId|contractId|premiseId|dataStreamId|1616025600|78|0|0
customerId|contractId|premiseId|dataStreamId|1616112000|134|0|0
customerId|contractId|premiseId|dataStreamId|1616198400|160|0|0
customerId|contractId|premiseId|dataStreamId|1616284800|110|0|0
customerId|contractId|premiseId|dataStreamId|1616371200|48|0|0
customerId|contractId|premiseId|dataStreamId|1616457600|30|0|0
customerId|contractId|premiseId|dataStreamId|1616544000|2|0|0
customerId|contractId|premiseId|dataStreamId|1616630400|2|0|0
customerId|contractId|premiseId|dataStreamId|1616716800|0|0|0
customerId|contractId|premiseId|dataStreamId|1616803200|26|0|0
customerId|contractId|premiseId|dataStreamId|1616889600|18|0|0
customerId|contractId|premiseId|dataStreamId|1616976000|30|0|0
customerId|contractId|premiseId|dataStreamId|1617062400|46|0|0
customerId|contractId|premiseId|dataStreamId|1617148800|4|0|0
customerId|contractId|premiseId|dataStreamId|1617235200|56|0|0
customerId|contractId|premiseId|dataStreamId|1617321600|140|0|0
customerId|contractId|premiseId|dataStreamId|1617408000|134|0|0
customerId|contractId|premiseId|dataStreamId|1617494400|64|0|0
customerId|contractId|premiseId|dataStreamId|1617580800|2|0|0
customerId|contractId|premiseId|dataStreamId|1617667200|0|0|0
customerId|contractId|premiseId|dataStreamId|1617753600|2|0|0
customerId|contractId|premiseId|dataStreamId|1617840000|2|0|0
customerId|contractId|premiseId|dataStreamId|1617926400|2|0|0
customerId|contractId|premiseId|dataStreamId|1618012800|2|0|0
customerId|contractId|premiseId|dataStreamId|1618099200|2|0|0
customerId|contractId|premiseId|dataStreamId|1618185600|0|0|0
customerId|contractId|premiseId|dataStreamId|1618272000|2|0|0
customerId|contractId|premiseId|dataStreamId|1618358400|2|0|0
customerId|contractId|premiseId|dataStreamId|1618444800|2|0|0
customerId|contractId|premiseId|dataStreamId|1618531200|2|0|0
customerId|contractId|premiseId|dataStreamId|1618617600|14|0|0
customerId|contractId|premiseId|dataStreamId|1618704000|4|0|0
customerId|contractId|premiseId|dataStreamId|1618790400|14|0|0
customerId|contractId|premiseId|dataStreamId|1618876800|8|0|0
customerId|contractId|premiseId|dataStreamId|1618963200|98|0|0
customerId|contractId|premiseId|dataStreamId|1619049600|140|0|0
customerId|contractId|premiseId|dataStreamId|1619136000|104|0|0
customerId|contractId|premiseId|dataStreamId|1619222400|44|0|0
customerId|contractId|premiseId|dataStreamId|1619308800|14|0|0
customerId|contractId|premiseId|dataStreamId|1619395200|28|0|0
customerId|contractId|premiseId|dataStreamId|1619481600|2|0|0
customerId|contractId|premiseId|dataStreamId|1619568000|2|0|0
customerId|contractId|premiseId|dataStreamId|1619654400|2|0|0
customerId|contractId|premiseId|dataStreamId|1619740800|0|0|0
customerId|contractId|premiseId|dataStreamId|1619827200|2|0|0
customerId|contractId|premiseId|dataStreamId|1619913600|2|0|0
customerId|contractId|premiseId|dataStreamId|1620000000|2|0|0
customerId|contractId|premiseId|dataStreamId|1620086400|2|0|0
customerId|contractId|premiseId|dataStreamId|1620172800|0|0|0
customerId|contractId|premiseId|dataStreamId|1620259200|2|0|0
customerId|contractId|premiseId|dataStreamId|1620345600|2|0|0
customerId|contractId|premiseId|dataStreamId|1620432000|2|0|0
customerId|contractId|premiseId|dataStreamId|1620518400|0|0|0
customerId|contractId|premiseId|dataStreamId|1620604800|2|0|0
customerId|contractId|premiseId|dataStreamId|1620691200|18|0|0
customerId|contractId|premiseId|dataStreamId|1620777600|18|0|0
customerId|contractId|premiseId|dataStreamId|1620864000|16|0|0
customerId|contractId|premiseId|dataStreamId|1620950400|2|0|0
customerId|contractId|premiseId|dataStreamId|1621036800|2|0|0
customerId|contractId|premiseId|dataStreamId|1621123200|2|0|0
customerId|contractId|premiseId|dataStreamId|1621209600|0|0|0
customerId|contractId|premiseId|dataStreamId|1621296000|2|0|0
customerId|contractId|premiseId|dataStreamId|1621382400|2|0|0
customerId|contractId|premiseId|dataStreamId|1621468800|2|0|0
customerId|contractId|premiseId|dataStreamId|1621555200|0|0|0
customerId|contractId|premiseId|dataStreamId|1621641600|2|0|0
customerId|contractId|premiseId|dataStreamId|1621728000|2|0|0
customerId|contractId|premiseId|dataStreamId|1621814400|2|0|0
customerId|contractId|premiseId|dataStreamId|1621900800|0|0|0
customerId|contractId|premiseId|dataStreamId|1621987200|2|0|0
customerId|contractId|premiseId|dataStreamId|1622073600|2|0|0
customerId|contractId|premiseId|dataStreamId|1622160000|2|0|0
customerId|contractId|premiseId|dataStreamId|1622246400|2|0|0
customerId|contractId|premiseId|dataStreamId|1622332800|0|0|0
customerId|contractId|premiseId|dataStreamId|1622419200|2|0|0
customerId|contractId|premiseId|dataStreamId|1622505600|2|0|0
customerId|contractId|premiseId|dataStreamId|1622592000|2|0|0
customerId|contractId|premiseId|dataStreamId|1622678400|0|0|0
customerId|contractId|premiseId|dataStreamId|1622764800|2|0|0
customerId|contractId|premiseId|dataStreamId|1622851200|2|0|0
customerId|contractId|premiseId|dataStreamId|1622937600|0|0|0
customerId|contractId|premiseId|dataStreamId|1623024000|2|0|0
customerId|contractId|premiseId|dataStreamId|1623110400|2|0|0
customerId|contractId|premiseId|dataStreamId|1623196800|2|0|0
customerId|contractId|premiseId|dataStreamId|1623283200|0|0|0
customerId|contractId|premiseId|dataStreamId|1623369600|2|0|0
customerId|contractId|premiseId|dataStreamId|1623456000|2|0|0
customerId|contractId|premiseId|dataStreamId|1623542400|0|0|0
customerId|contractId|premiseId|dataStreamId|1623628800|2|0|0
customerId|contractId|premiseId|dataStreamId|1623715200|2|0|0
customerId|contractId|premiseId|dataStreamId|1623801600|0|0|0
customerId|contractId|premiseId|dataStreamId|1623888000|2|0|0
customerId|contractId|premiseId|dataStreamId|1623974400|2|0|0
customerId|contractId|premiseId|dataStreamId|1624060800|2|0|0
customerId|contractId|premiseId|dataStreamId|1624147200|0|0|0
customerId|contractId|premiseId|dataStreamId|1624233600|2|0|0
customerId|contractId|premiseId|dataStreamId|1624320000|2|0|0
customerId|contractId|premiseId|dataStreamId|1624406400|2|0|0
customerId|contractId|premiseId|dataStreamId|1624492800|0|0|0
customerId|contractId|premiseId|dataStreamId|1624579200|2|0|0
customerId|contractId|premiseId|dataStreamId|1624665600|14|0|0
customerId|contractId|premiseId|dataStreamId|1624752000|28|0|0
customerId|contractId|premiseId|dataStreamId|1624838400|2|0|0
customerId|contractId|premiseId|dataStreamId|1624924800|2|0|0
customerId|contractId|premiseId|dataStreamId|1625011200|2|0|0
customerId|contractId|premiseId|dataStreamId|1625097600|0|0|0
customerId|contractId|premiseId|dataStreamId|1625184000|2|0|0
customerId|contractId|premiseId|dataStreamId|1625270400|2|0|0
customerId|contractId|premiseId|dataStreamId|1625356800|2|0|0
customerId|contractId|premiseId|dataStreamId|1625443200|2|0|0
customerId|contractId|premiseId|dataStreamId|1625529600|0|0|0
customerId|contractId|premiseId|dataStreamId|1625616000|2|0|0
customerId|contractId|premiseId|dataStreamId|1625702400|2|0|0
customerId|contractId|premiseId|dataStreamId|1625788800|2|0|0
customerId|contractId|premiseId|dataStreamId|1625875200|0|0|0
customerId|contractId|premiseId|dataStreamId|1625961600|2|0|0
customerId|contractId|premiseId|dataStreamId|1626048000|18|0|0
customerId|contractId|premiseId|dataStreamId|1626134400|18|0|0
customerId|contractId|premiseId|dataStreamId|1626220800|16|0|0
customerId|contractId|premiseId|dataStreamId|1626307200|2|0|0
customerId|contractId|premiseId|dataStreamId|1626393600|2|0|0
customerId|contractId|premiseId|dataStreamId|1626480000|2|0|0
customerId|contractId|premiseId|dataStreamId|1626566400|0|0|0
customerId|contractId|premiseId|dataStreamId|1626652800|2|0|0
customerId|contractId|premiseId|dataStreamId|1626739200|2|0|0
customerId|contractId|premiseId|dataStreamId|1626825600|2|0|0
customerId|contractId|premiseId|dataStreamId|1626912000|0|0|0
customerId|contractId|premiseId|dataStreamId|1626998400|2|0|0
customerId|contractId|premiseId|dataStreamId|1627084800|2|0|0
customerId|contractId|premiseId|dataStreamId|1627171200|2|0|0
customerId|contractId|premiseId|dataStreamId|1627257600|0|0|0
customerId|contractId|premiseId|dataStreamId|1627344000|2|0|0
customerId|contractId|premiseId|dataStreamId|1627430400|2|0|0
customerId|contractId|premiseId|dataStreamId|1627516800|2|0|0
customerId|contractId|premiseId|dataStreamId|1627603200|2|0|0
customerId|contractId|premiseId|dataStreamId|1627689600|0|0|0
customerId|contractId|premiseId|dataStreamId|1627776000|2|0|0
customerId|contractId|premiseId|dataStreamId|1627862400|2|0|0
customerId|contractId|premiseId|dataStreamId|1627948800|2|0|0
customerId|contractId|premiseId|dataStreamId|1628035200|0|0|0
customerId|contractId|premiseId|dataStreamId|1628121600|2|0|0
customerId|contractId|premiseId|dataStreamId|1628208000|2|0|0
customerId|contractId|premiseId|dataStreamId|1628294400|0|0|0
customerId|contractId|premiseId|dataStreamId|1628380800|2|0|0
customerId|contractId|premiseId|dataStreamId|1628467200|2|0|0
customerId|contractId|premiseId|dataStreamId|1628553600|2|0|0
customerId|contractId|premiseId|dataStreamId|1628640000|0|0|0
customerId|contractId|premiseId|dataStreamId|1628726400|2|0|0
customerId|contractId|premiseId|dataStreamId|1628812800|2|0|0
customerId|contractId|premiseId|dataStreamId|1628899200|0|0|0
customerId|contractId|premiseId|dataStreamId|1628985600|2|0|0
customerId|contractId|premiseId|dataStreamId|1629072000|2|0|0
customerId|contractId|premiseId|dataStreamId|1629158400|0|0|0
customerId|contractId|premiseId|dataStreamId|1629244800|2|0|0
customerId|contractId|premiseId|dataStreamId|1629331200|2|0|0
customerId|contractId|premiseId|dataStreamId|1629417600|2|0|0
customerId|contractId|premiseId|dataStreamId|1629504000|0|0|0
customerId|contractId|premiseId|dataStreamId|1629590400|2|0|0
customerId|contractId|premiseId|dataStreamId|1629676800|2|0|0
